timestamp,value
1483269600,24671.12462
1483270200,24678.41945
1483270800,24842.553190000002
1483271400,24755.0152
1483272000,24919.14894
1483272600,25137.993919999997
1483273200,25437.08207
1483273800,25597.56839
1483274400,25706.99088
1483275000,25637.68997
1483275600,25396.96049
1483276200,25309.42249
1483276800,24900.91185
1483277400,24827.96353
1483278000,24455.92705
1483278600,24127.65957
1483279200,24000.0
1483279800,23872.34043
1483280400,23306.99088
1483281000,22975.07599
1483281600,22489.9696
1483282200,21760.48632
1483282800,21253.49544
1483283400,20768.389059999998
1483284000,20337.993919999997
1483284600,19823.70821
1483285200,19488.1459
1483285800,18962.91793
1483286400,18047.416409999998
1483287000,17507.59878
1483287600,17120.97264
1483288200,16785.410330000002
1483288800,16453.49544
1483289400,16132.5228
1483290000,15720.36474
1483290600,15304.559269999998
1483291200,15136.778119999999
1483291800,14637.082069999999
1483292400,14414.58967
1483293000,14250.455930000002
1483293600,14294.224919999999
1483294200,14057.14286
1483294800,13823.708209999999
1483295400,13783.586630000002
1483296000,13608.51064
1483296600,13448.024319999999
1483297200,13524.62006
1483297800,13480.851059999999
1483298400,13517.32523
1483299000,13484.498480000002
1483299600,13437.082069999999
1483300200,13353.191490000001
1483300800,13090.57751
1483301400,13218.237079999999
1483302000,13196.352579999999
1483302600,13280.24316
1483303200,13287.53799
1483303800,13418.84498
1483304400,13517.32523
1483305000,13612.15805
1483305600,13736.17021
1483306200,13834.650459999999
1483306800,14057.14286
1483307400,14706.38298
1483308000,15089.3617
1483308600,14961.702130000001
1483309200,15176.8997
1483309800,15545.28875
1483310400,15749.544069999998
1483311000,15567.17325
1483311600,15607.29483
1483312200,16001.21581
1483312800,15964.74164
1483313400,15698.48024
1483314000,15483.282669999999
1483314600,15501.51976
1483315200,15537.993919999999
1483315800,15906.38298
1483316400,16289.3617
1483317000,16737.993919999994
1483317600,16891.18541
1483318200,17135.56231
1483318800,17248.63222
1483319400,17668.08511
1483320000,18102.12766
1483320600,18302.73556
1483321200,18587.23404
1483321800,19236.474159999998
1483322400,19393.31307
1483323000,19634.04255
1483323600,19998.784190000002
1483324200,20038.90578
1483324800,20119.14894
1483325400,20498.48024
1483326000,20618.84498
1483326600,20655.31915
1483327200,20808.51064
1483327800,21009.11854
1483328400,21020.06079
1483329000,20870.51672
1483329600,20757.446809999998
1483330200,20429.179330000006
1483330800,19608.51064
1483331400,19604.86322
1483332000,19706.99088
1483332600,19597.56839
1483333200,19593.92097
1483333800,19568.389059999998
1483334400,19608.51064
1483335000,19728.87538
1483335600,19462.613980000002
1483336200,19469.90881
1483336800,19517.325230000002
1483337400,19914.89362
1483338000,19936.77812
1483338600,19878.41945
1483339200,20053.49544
1483339800,21669.300909999998
1483340400,21559.878419999997
1483341000,21574.468090000002
1483341600,21260.790269999998
1483342200,21406.68693
1483342800,21275.37994
1483343400,20936.17021
1483344000,20728.267480000002
1483344600,20750.151980000002
1483345200,20611.55015
1483345800,20545.89666
1483346400,20604.25532
1483347000,20607.90274
1483347600,21198.784190000002
1483348200,22008.51064
1483348800,23908.81459
1483349400,25783.58663
1483350000,26764.74164
1483350600,27195.13678
1483351200,27206.07903
1483351800,27114.89362
1483352400,26888.7538
1483353000,26950.75988
1483353600,26979.939210000004
1483354200,26786.62614
1483354800,26731.91489
1483355400,26888.7538
1483356000,27045.59271
1483356600,26874.16413
1483357200,26866.8693
1483357800,26739.209730000002
1483358400,26531.30699
1483359000,26881.45897
1483359600,26921.58055
1483360200,26859.57447
1483360800,26808.51064
1483361400,26691.79331
1483362000,26564.13374
1483362600,26316.109419999997
1483363200,26082.674769999998
1483363800,25710.6383
1483364400,25572.03647
1483365000,25003.03951
1483365600,24755.0152
1483366200,24295.440730000002
1483366800,23700.91185
1483367400,23401.82371
1483368000,22869.300909999998
1483368600,22271.12462
1483369200,21753.19149
1483369800,21136.77812
1483370400,20593.31307
1483371000,20221.2766
1483371600,19455.31915
1483372200,19079.63526
1483372800,18579.93921
1483373400,18076.59574
1483374000,17595.13678
1483374600,17190.273559999998
1483375200,16737.993919999994
1483375800,16037.68997
1483376400,15749.544069999998
1483377000,15578.1155
1483377600,15432.218840000001
1483378200,14994.528880000002
1483378800,14837.68997
1483379400,14710.0304
1483380000,14538.601819999998
1483380600,14155.6231
1483381200,14111.8541
1483381800,13940.42553
1483382400,13816.413369999998
1483383000,13889.3617
1483383600,13944.07295
1483384200,13706.990880000001
1483384800,13696.048630000001
1483385400,13586.62614
1483386000,13579.33131
1483386600,13462.613980000002
1483387200,13586.62614
1483387800,13550.15198
1483388400,13641.33739
1483389000,13747.11246
1483389600,13615.80547
1483390200,13626.74772
1483390800,13739.817630000001
1483391400,13841.945290000001
1483392000,13885.71429
1483392600,13940.42553
1483393200,14144.68085
1483393800,14648.024319999999
1483394400,15403.039509999999
1483395000,15326.443769999998
1483395600,15516.109419999999
1483396200,15702.12766
1483396800,16034.04255
1483397400,16001.21581
1483398000,16034.04255
1483398600,16486.32219
1483399200,16639.51368
1483399800,16329.48328
1483400400,15982.97872
1483401000,15899.08815
1483401600,15957.44681
1483402200,16249.240119999999
1483402800,16635.86626
1483403400,17084.498480000002
1483404000,17427.35562
1483404600,17595.13678
1483405200,18032.82675
1483405800,18470.51672
1483406400,18838.90578
1483407000,19105.16717
1483407600,19141.641340000002
1483408200,19254.71125
1483408800,19473.556230000002
1483409400,19728.87538
1483410000,20254.10334
1483410600,20538.60182
1483411200,20994.52888
1483411800,21089.3617
1483412400,21155.0152
1483413000,21246.20061
1483413600,21195.13678
1483414200,21373.86018
1483414800,21424.92401
1483415400,21479.63526
1483416000,21508.81459
1483416600,21822.4924
1483417200,21811.55015
1483417800,21789.66565
1483418400,21833.43465
1483419000,21848.02432
1483419600,21672.948330000007
1483420200,21669.300909999998
1483420800,21702.12766
1483421400,21472.34043
1483422000,21344.68085
1483422600,21417.62918
1483423200,21541.641340000002
1483423800,21545.28875
1483424400,21483.28267
1483425000,21764.13374
1483425600,21698.48024
1483426200,21592.705169999997
1483426800,21424.92401
1483427400,21574.468090000002
1483428000,21392.09726
1483428600,21443.16109
1483429200,21439.51368
1483429800,21162.31003
1483430400,21012.76596
1483431000,21045.59271
1483431600,21155.0152
1483432200,21049.24012
1483432800,21224.31611
1483433400,21523.40426
1483434000,21924.62006
1483434600,22686.93009
1483435200,23850.45593
1483435800,25670.51672
1483436400,26786.62614
1483437000,27213.373860000003
1483437600,27209.72644
1483438200,27300.91185
1483438800,27257.142860000004
1483439400,27279.027360000004
1483440000,27235.258360000003
1483440600,27184.19453
1483441200,27217.02128
1483441800,27271.732519999998
1483442400,27257.142860000004
1483443000,27206.07903
1483443600,26998.17629
1483444200,26855.92705
1483444800,26819.45289
1483445400,27151.36778
1483446000,27253.49544
1483446600,27176.8997
1483447200,27155.0152
1483447800,27005.47112
1483448400,26939.81763
1483449000,26772.03647
1483449600,26447.416409999998
1483450200,26239.51368
1483450800,25947.72036
1483451400,25407.90274
1483452000,24962.91793
1483452600,24641.94529
1483453200,24058.358659999998
1483453800,23544.07295
1483454400,23164.74164
1483455000,22581.15502
1483455600,21610.94225
1483456200,21082.06687
1483456800,20768.389059999998
1483457400,20250.45593
1483458000,19728.87538
1483458600,19148.936169999997
1483459200,18612.76596
1483459800,18350.151980000002
1483460400,17803.03951
1483461000,17361.70213
1483461600,17066.2614
1483462200,16402.43161
1483462800,15833.43465
1483463400,15643.768999999998
1483464000,15140.42553
1483464600,14994.528880000002
1483465200,14626.139819999999
1483465800,14378.1155
1483466400,14144.68085
1483467000,14060.79027
1483467600,13987.84195
1483468200,13798.176290000001
1483468800,13732.5228
1483469400,13608.51064
1483470000,13542.85714
1483470600,13433.43465
1483471200,13353.191490000001
1483471800,13407.902740000001
1483472400,13375.075990000001
1483473000,13404.25532
1483473600,13294.83283
1483474200,13269.30091
1483474800,13272.94833
1483475400,13393.31307
1483476000,13265.6535
1483476600,13272.94833
1483477200,13524.62006
1483477800,13663.221880000001
1483478400,13725.22796
1483479000,13951.36778
1483479600,14148.328269999998
1483480200,14666.2614
1483480800,15359.270519999998
1483481400,15341.033430000001
1483482000,15337.386019999998
1483482600,15373.860180000001
1483483200,15753.191490000001
1483483800,15734.95441
1483484400,15826.139819999999
1483485000,16132.5228
1483485600,16117.933130000001
1483486200,15796.960490000001
1483486800,15716.717330000001
1483487400,15618.23708
1483488000,15734.95441
1483488600,15950.15198
1483489200,16216.413369999998
1483489800,16541.03343
1483490400,17223.1003
1483491000,17638.90578
1483491600,18040.121580000006
1483492200,18528.87538
1483492800,18758.66261
1483493400,19287.53799
1483494000,19597.56839
1483494600,20429.179330000006
1483495200,20549.54407
1483495800,20863.22188
1483496400,21202.43161
1483497000,21249.848019999998
1483497600,21563.525840000002
1483498200,21475.98784
1483498800,21734.95441
1483499400,22128.87538
1483500000,22234.65046
1483500600,22362.31003
1483501200,21392.09726
1483501800,21439.51368
1483502400,21942.85714
1483503000,22154.40729
1483503600,21873.556230000002
1483504200,21928.267480000002
1483504800,22030.39514
1483505400,22333.1307
1483506000,22256.53495
1483506600,21968.389059999998
1483507200,21913.67781
1483507800,21669.300909999998
1483508400,21596.352580000002
1483509000,21713.06991
1483509600,21603.647419999998
1483510200,21578.1155
1483510800,21413.98176
1483511400,21410.33435
1483512000,21789.66565
1483512600,21702.12766
1483513200,21527.051669999997
1483513800,21578.1155
1483514400,21603.647419999998
1483515000,21829.78723
1483515600,21676.59574
1483516200,21231.610940000002
1483516800,20994.52888
1483517400,20859.57447
1483518000,21012.76596
1483518600,21122.18845
1483519200,20998.17629
1483519800,21045.59271
1483520400,21432.21884
1483521000,22121.58055
1483521600,23482.06687
1483522200,25382.37082
1483522800,26819.45289
1483523400,27443.161089999998
1483524000,27665.6535
1483524600,27698.480239999997
1483525200,27479.63526000001
1483525800,27311.8541
1483526400,27304.559269999998
1483527000,27322.79635
1483527600,27443.161089999998
1483528200,27304.559269999998
1483528800,27403.039510000002
1483529400,27264.43769
1483530000,27122.18845
1483530600,27052.887539999996
1483531200,27118.54103
1483531800,27147.72036000001
1483532400,27508.814589999998
1483533000,27351.97568
1483533600,27052.887539999996
1483534200,27009.118539999996
1483534800,27001.82371
1483535400,26761.09422
1483536000,26403.647419999998
1483536600,26017.02128
1483537200,25820.06079
1483537800,25174.468090000002
1483538400,24897.26444
1483539000,24605.47112
1483539600,24186.01824
1483540200,23657.14286
1483540800,23317.93313
1483541400,22606.68693
1483542000,21895.440730000002
1483542600,21413.98176
1483543200,20877.81155
1483543800,20432.82675
1483544400,19812.76596
1483545000,19455.31915
1483545600,18948.328269999998
1483546200,18258.96657
1483546800,17741.03343
1483547400,17328.87538
1483548000,16847.416409999998
1483548600,16500.91185
1483549200,16245.592709999999
1483549800,15895.440730000002
1483550400,15541.64134
1483551000,15034.650459999999
1483551600,14680.851059999999
1483552200,14713.67781
1483552800,14286.93009
1483553400,14082.67477
1483554000,13918.54103
1483554600,13710.6383
1483555200,13619.45289
1483555800,13539.20973
1483556400,13524.62006
1483557000,13488.1459
1483557600,13520.97264
1483558200,13404.25532
1483558800,13371.42857
1483559400,13429.787230000002
1483560000,13334.95441
1483560600,13356.838909999999
1483561200,13415.19757
1483561800,13444.3769
1483562400,13484.498480000002
1483563000,13579.33131
1483563600,13776.291790000001
1483564200,13750.759880000001
1483564800,14049.84802
1483565400,14148.328269999998
1483566000,14228.571430000002
1483566600,14648.024319999999
1483567200,15271.73252
1483567800,15297.26444
1483568400,15486.93009
1483569000,15527.051669999999
1483569600,15683.890580000001
1483570200,15855.31915
1483570800,15953.79939
1483571400,16314.893619999999
1483572000,16209.118540000001
1483572600,15829.787230000002
1483573200,15468.693009999999
1483573800,15563.52584
1483574400,15654.71125
1483575000,16085.106380000001
1483575600,16559.27052
1483576200,17150.151980000002
1483576800,17576.8997
1483577400,17788.44985
1483578000,18014.589669999998
1483578600,18299.08815
1483579200,18623.70821
1483579800,18959.27052
1483580400,19389.66565
1483581000,19677.81155
1483581600,19747.11246
1483582200,19929.48328
1483582800,20345.28875
1483583400,20524.01216
1483584000,20739.209730000002
1483584600,20648.02432
1483585200,20855.92705
1483585800,21133.1307
1483586400,21275.37994
1483587000,21304.559269999998
1483587600,21184.19453
1483588200,21093.00912
1483588800,21085.71429
1483589400,21403.03951
1483590000,21939.209730000002
1483590600,22092.40122
1483591200,22117.93313
1483591800,22055.92705
1483592400,21724.01216
1483593000,21906.382980000002
1483593600,21610.94225
1483594200,21665.6535
1483594800,21829.78723
1483595400,21519.756840000002
1483596000,21567.17325
1483596600,21523.40426
1483597200,21523.40426
1483597800,21680.243159999998
1483598400,21749.54407
1483599000,21654.71125
1483599600,21315.501519999998
1483600200,21479.63526
1483600800,21662.006080000006
1483601400,21662.006080000006
1483602000,21534.3465
1483602600,21235.25836
1483603200,21093.00912
1483603800,21187.84195
1483604400,21242.553190000002
1483605000,21114.89362
1483605600,21001.82371
1483606200,21173.25228
1483606800,21512.46201
1483607400,22489.9696
1483608000,23503.95137
1483608600,25163.525840000002
1483609200,26753.79939
1483609800,27527.051669999997
1483610400,27384.80243
1483611000,27319.14894
1483611600,27432.218839999998
1483612200,27184.19453
1483612800,27206.07903
1483613400,27184.19453
1483614000,27133.1307
1483614600,27257.142860000004
1483615200,27625.53191
1483615800,27155.0152
1483616400,26928.87538
1483617000,26965.34954
1483617600,26815.80547
1483618200,27162.31003
1483618800,27337.386019999998
1483619400,27034.65046
1483620000,26888.7538
1483620600,26764.74164
1483621200,26571.42857
1483621800,26330.699090000002
1483622400,26221.2766
1483623000,25831.00304
1483623600,25466.2614
1483624200,25214.589669999998
1483624800,24977.5076
1483625400,24806.07903
1483626000,24138.60182
1483626600,23879.63526
1483627200,23434.65046
1483627800,22851.06383000001
1483628400,22303.95137
1483629000,21837.08207
1483629600,21071.12462
1483630200,20476.59574
1483630800,19947.72036
1483631400,19575.68389
1483632000,19035.86626
1483632600,18466.8693
1483633200,18102.12766
1483633800,17642.553190000002
1483634400,17179.331309999998
1483635000,16858.358659999998
1483635600,16314.893619999999
1483636200,15924.62006
1483636800,15818.844980000002
1483637400,15264.43769
1483638000,15158.66261
1483638600,15089.3617
1483639200,14837.68997
1483639800,14655.31915
1483640400,14633.43465
1483641000,14327.051669999999
1483641600,14243.161090000001
1483642200,14057.14286
1483642800,13947.72036
1483643400,14009.72644
1483644000,13984.19453
1483644600,13871.124619999999
1483645200,13980.54711
1483645800,13965.95745
1483646400,13947.72036
1483647000,13929.48328
1483647600,13805.471119999998
1483648200,13732.5228
1483648800,13823.708209999999
1483649400,13944.07295
1483650000,14122.79635
1483650600,14181.155019999998
1483651200,14374.46809
1483651800,14385.41033
1483652400,14706.38298
1483653000,15246.20061
1483653600,15807.902740000001
1483654200,15807.902740000001
1483654800,15793.313069999998
1483655400,15851.671730000002
1483656000,16176.291790000001
1483656600,16026.74772
1483657200,15953.79939
1483657800,16442.553190000002
1483658400,16358.66261
1483659000,16081.45897
1483659600,15786.018240000001
1483660200,15632.82675
1483660800,16070.51672
1483661400,16344.07295
1483662000,16511.8541
1483662600,17157.446809999998
1483663200,17234.04255
1483663800,17471.12462
1483664400,18127.65957
1483665000,18412.15805
1483665600,18612.76596
1483666200,18988.44985
1483666800,19196.352580000002
1483667400,19637.68997
1483668000,19772.64438
1483668600,20192.09726
1483669200,20359.878419999997
1483669800,20538.60182
1483670400,21082.06687
1483671000,21534.3465
1483671600,21734.95441
1483672200,22004.86322
1483672800,21950.151980000002
1483673400,22063.22188
1483674000,22201.82371
1483674600,22008.51064
1483675200,21990.273559999998
1483675800,21986.62614
1483676400,21775.07599
1483677000,21479.63526
1483677600,21512.46201
1483678200,21556.231
1483678800,21293.617019999998
1483679400,21680.243159999998
1483680000,21902.73556
1483680600,21993.92097
1483681200,21778.7234
1483681800,21858.96657
1483682400,21786.01824
1483683000,21753.19149
1483683600,21556.231
1483684200,21461.39818
1483684800,21246.20061
1483685400,21308.20669
1483686000,21497.87234
1483686600,21636.474159999998
1483687200,21421.2766
1483687800,21804.25532
1483688400,21731.30699
1483689000,21694.83283
1483689600,21570.820669999997
1483690200,21348.328269999998
1483690800,21005.47112
1483691400,20990.88146
1483692000,21282.674769999998
1483692600,21457.75076
1483693200,21727.65957
1483693800,22121.58055
1483694400,23117.325230000002
1483695000,24889.9696
1483695600,26184.80243
1483696200,26994.52888
1483696800,27129.48328
1483697400,27395.74468
1483698000,27322.79635
1483698600,27187.84195
1483699200,27147.72036000001
1483699800,26914.285710000004
1483700400,26866.8693
1483701000,26885.10638
1483701600,26958.054710000004
1483702200,26844.9848
1483702800,26593.31307
1483703400,26476.59574
1483704000,26527.65957
1483704600,26673.556230000002
1483705200,26618.84498
1483705800,26407.29483000001
1483706400,26538.60182
1483707000,26582.37082
1483707600,26348.936169999997
1483708200,26283.28267
1483708800,26206.68693
1483709400,25809.11854
1483710000,25396.96049
1483710600,25108.81459
1483711200,24806.07903
1483711800,24452.27964
1483712400,23872.34043
1483713000,23372.64438
1483713600,23193.92097
1483714200,22821.8845
1483714800,22154.40729
1483715400,21702.12766
1483716000,20914.28571
1483716600,20421.8845
1483717200,19779.93921
1483717800,19517.325230000002
1483718400,18875.37994
1483719000,18477.81155
1483719600,17934.3465
1483720200,17445.59271
1483720800,17186.62614
1483721400,16851.063830000006
1483722000,16431.610940000002
1483722600,16238.297869999999
1483723200,15658.35866
1483723800,15333.7386
1483724400,15107.598780000002
1483725000,14888.7538
1483725600,14753.79939
1483726200,14476.59574
1483726800,14392.70517
1483727400,14327.051669999999
1483728000,14188.44985
1483728600,14159.270519999998
1483729200,14009.72644
1483729800,13900.30395
1483730400,13918.54103
1483731000,13838.297869999999
1483731600,13736.17021
1483732200,13805.471119999998
1483732800,13776.291790000001
1483733400,13841.945290000001
1483734000,13739.817630000001
1483734600,13772.644380000002
1483735200,13878.41945
1483735800,13809.118540000001
1483736400,14013.37386
1483737000,14126.443769999998
1483737600,14286.93009
1483738200,14265.04559
1483738800,14472.948330000001
1483739400,14786.62614
1483740000,15505.167169999999
1483740600,15457.750759999999
1483741200,15311.8541
1483741800,15249.84802
1483742400,15253.49544
1483743000,14644.3769
1483743600,14294.224919999999
1483744200,14429.17933
1483744800,14378.1155
1483745400,13812.765959999999
1483746000,13754.407290000001
1483746600,13692.401219999998
1483747200,14064.43769
1483747800,14553.191490000001
1483748400,15005.471119999998
1483749000,15319.148940000001
1483749600,15760.486319999998
1483750200,15826.139819999999
1483750800,16526.443769999998
1483751400,17376.29179
1483752000,16227.355619999998
1483752600,16526.443769999998
1483753200,16737.993919999994
1483753800,17007.90274
1483754400,17358.05471
1483755000,19287.53799
1483755600,20057.14286
1483756200,20093.617019999998
1483756800,20305.16717
1483757400,20440.121580000006
1483758000,20735.56231
1483758600,21012.76596
1483759200,21202.43161
1483759800,21060.18237
1483760400,21319.14894
1483761000,21180.54711
1483761600,21198.784190000002
1483762200,21446.80851
1483762800,21527.051669999997
1483763400,21589.05775
1483764000,21738.60182
1483764600,21775.07599
1483765200,21293.617019999998
1483765800,21403.03951
1483766400,21147.72036
1483767000,21129.48328
1483767600,21184.19453
1483768200,20830.39514
1483768800,20622.4924
1483769400,20684.498480000002
1483770000,20677.20365
1483770600,20553.19149
1483771200,20669.90881
1483771800,20297.87234
1483772400,20195.74468
1483773000,19860.18237
1483773600,19860.18237
1483774200,19958.66261
1483774800,19907.59878
1483775400,19772.64438
1483776000,19732.5228
1483776600,19608.51064
1483777200,19546.50456
1483777800,19575.68389
1483778400,19630.39514
1483779000,20002.43161
1483779600,20710.0304
1483780200,21107.59878
1483780800,22088.7538
1483781400,23919.756840000002
1483782000,25178.1155
1483782600,25787.23404
1483783200,26126.443769999998
1483783800,26079.02736
1483784400,26130.09119
1483785000,26035.25836
1483785600,25911.2462
1483786200,26060.790269999998
1483786800,25882.06687
1483787400,25688.7538
1483788000,25783.58663
1483788600,25834.65046
1483789200,25801.82371
1483789800,25422.4924
1483790400,25455.31915
1483791000,25108.81459
1483791600,24849.848019999998
1483792200,25054.10334
1483792800,25243.769
1483793400,25108.81459
1483794000,24970.21277
1483794600,24838.90578
1483795200,24729.48328
1483795800,24536.17021
1483796400,24240.72948
1483797000,23894.22492
1483797600,23923.40426
1483798200,23675.37994
1483798800,23058.96657
1483799400,22723.40426
1483800000,22096.04863
1483800600,21614.589669999998
1483801200,21125.83587
1483801800,20844.9848
1483802400,20316.109419999997
1483803000,19809.11854
1483803600,19546.50456
1483804200,19145.28875
1483804800,18386.62614
1483805400,17934.3465
1483806000,17536.77812
1483806600,17310.6383
1483807200,16851.063830000006
1483807800,16508.20669
1483808400,16099.69605
1483809000,15767.781159999999
1483809600,15643.768999999998
1483810200,15289.9696
1483810800,15147.72036
1483811400,15005.471119999998
1483812000,14684.498480000002
1483812600,14534.95441
1483813200,14060.79027
1483813800,13973.25228
1483814400,13703.343469999998
1483815000,13477.20365
1483815600,13334.95441
1483816200,13502.73556
1483816800,13371.42857
1483817400,13075.98784
1483818000,13127.05167
1483818600,13032.218840000001
1483819200,13061.39818
1483819800,13006.68693
1483820400,13043.161090000001
1483821000,12988.44985
1483821600,12930.091190000001
1483822200,12831.61094
1483822800,12868.08511
1483823400,12904.55927
1483824000,12988.44985
1483824600,13105.16717
1483825200,13200.0
1483825800,13535.56231
1483826400,14166.56535
1483827000,13991.48936
1483827600,13750.759880000001
1483828200,13933.1307
1483828800,13783.586630000002
1483829400,13170.820670000001
1483830000,12488.7538
1483830600,12029.179329999999
1483831200,11981.762920000001
1483831800,11606.079029999999
1483832400,11438.29787
1483833000,11533.1307
1483833600,11704.55927
1483834200,12273.55623
1483834800,12240.72948
1483835400,12568.996959999999
1483836000,12941.03343
1483836600,12922.79635
1483837200,13331.306990000001
1483837800,13714.28571
1483838400,13236.47416
1483839000,12382.978720000001
1483839600,12817.021279999999
1483840200,13243.768999999998
1483840800,13619.45289
1483841400,14075.37994
1483842000,14516.717330000001
1483842600,14990.881459999999
1483843200,15220.66869
1483843800,15472.340430000002
1483844400,15771.428569999998
1483845000,16427.96353
1483845600,16530.09119
1483846200,16858.358659999998
1483846800,16942.24924
1483847400,17106.382980000002
1483848000,17040.72948
1483848600,17285.10638
1483849200,17252.27964
1483849800,17292.40122
1483850400,17146.50456
1483851000,16920.36474
1483851600,16584.80243
1483852200,17146.50456
1483852800,17113.67781
1483853400,17066.2614
1483854000,17128.267480000002
1483854600,17212.15805
1483855200,17259.57447
1483855800,16898.48024
1483856400,16876.59574
1483857000,16894.83283
1483857600,16898.48024
1483858200,16949.54407
1483858800,16810.94225
1483859400,16562.91793
1483860000,16424.31611
1483860600,16573.86018
1483861200,16489.9696
1483861800,16402.43161
1483862400,16355.0152
1483863000,16190.881459999999
1483863600,17077.20365
1483864200,17693.617019999998
1483864800,17919.756840000002
1483865400,17872.34043
1483866000,18113.06991
1483866600,18528.87538
1483867200,19699.69605
1483867800,21614.589669999998
1483868400,22967.78116
1483869000,23624.31611
1483869600,24149.54407
1483870200,24127.65957
1483870800,23894.22492
1483871400,23992.705169999997
1483872000,24109.42249
1483872600,24003.647419999998
1483873200,24496.04863
1483873800,24627.35562
1483874400,24817.02128
1483875000,24831.610940000002
1483875600,24641.94529
1483876200,24656.53495
1483876800,24558.05471
1483877400,24729.48328
1483878000,24827.96353
1483878600,24780.54711
1483879200,24638.29787
1483879800,24722.18845
1483880400,24554.40729
1483881000,24587.23404
1483881600,24532.5228
1483882200,24007.29483000001
1483882800,23832.21884
1483883400,23573.25228
1483884000,23204.86322
1483884600,22734.3465
1483885200,22413.37386
1483885800,21782.37082
1483886400,21286.32219
1483887000,21096.65653
1483887600,20556.83891
1483888200,20038.90578
1483888800,19448.02432
1483889400,18926.443769999998
1483890000,18466.8693
1483890600,17700.91185
1483891200,17387.23404
1483891800,16880.243159999998
1483892400,16511.8541
1483893000,16081.45897
1483893600,15457.750759999999
1483894200,15286.32219
1483894800,14735.56231
1483895400,14596.960490000001
1483896000,14316.109419999999
1483896600,13874.77204
1483897200,13663.221880000001
1483897800,13582.97872
1483898400,13404.25532
1483899000,13200.0
1483899600,12988.44985
1483900200,12937.38602
1483900800,12733.1307
1483901400,12638.29787
1483902000,12711.2462
1483902600,12751.36778
1483903200,12579.939209999999
1483903800,12426.74772
1483904400,12423.1003
1483905000,12481.45897
1483905600,12612.765959999999
1483906200,12455.92705
1483906800,12339.20973
1483907400,12474.16413
1483908000,12499.69605
1483908600,12616.41337
1483909200,12827.963529999999
1483909800,12820.66869
1483910400,12973.86018
1483911000,13159.878420000001
1483911600,13510.0304
1483912200,13882.066869999999
1483912800,14637.082069999999
1483913400,14604.255319999998
1483914000,14564.133740000001
1483914600,14939.817630000001
1483915200,15235.25836
1483915800,15144.07295
1483916400,15063.82979
1483917000,15417.629180000002
1483917600,15362.917930000001
1483918200,14972.644380000002
1483918800,14615.197569999998
1483919400,14494.832830000001
1483920000,14586.018240000001
1483920600,14968.996959999999
1483921200,15355.6231
1483921800,15869.908809999999
1483922400,16088.7538
1483923000,16515.501519999998
1483923600,16675.98784
1483924200,16924.01216
1483924800,17317.93313
1483925400,17518.54103
1483926000,17974.468090000002
