timestamp,value
1483418400,34468.86076
1483419000,34468.86076
1483419600,34341.26582
1483420200,33964.55696
1483420800,33502.784810000005
1483421400,33302.27848
1483422000,33356.96203
1483422600,33271.89873
1483423200,32627.8481
1483423800,32694.683539999998
1483424400,32366.582280000002
1483425000,32269.367089999996
1483425600,32293.670889999998
1483426200,32208.607589999996
1483426800,32251.139239999997
1483427400,32567.08861000001
1483428000,32366.582280000002
1483428600,32336.202530000002
1483429200,32257.21519
1483429800,31983.797469999998
1483430400,31777.21519
1483431000,31874.43038
1483431600,31740.759489999997
1483432200,32196.4557
1483432800,32263.291139999998
1483433400,32688.607589999996
1483434000,33241.51899
1483434600,34669.36709
1483435200,36200.506330000004
1483435800,39062.27848
1483436400,41486.58228
1483437000,42312.91139
1483437600,42495.18987
1483438200,42750.37975
1483438800,42871.89873
1483439400,42993.41772
1483440000,42823.29114
1483440600,42677.46835
1483441200,42434.43038
1483441800,42671.39241
1483442400,42720.0
1483443000,42689.62025
1483443600,42476.96203
1483444200,42288.60759
1483444800,41960.506330000004
1483445400,42416.20253
1483446000,42519.493669999996
1483446600,42318.98734
1483447200,42221.77215
1483447800,42033.41772
1483448400,41571.64557
1483449000,40970.126580000004
1483449600,40490.126580000004
1483450200,39870.37975
1483450800,39347.8481
1483451400,38916.4557
1483452000,37962.53165
1483452600,37300.25316
1483453200,36565.06329
1483453800,35750.886080000004
1483454400,34535.6962
1483455000,33654.68354
1483455600,32457.72152
1483456200,31686.07595
1483456800,30847.59494
1483457400,30063.797469999998
1483458000,29298.22785
1483458600,28550.88608
1483459200,27657.72152
1483459800,27153.417719999998
1483460400,26442.53165
1483461000,26053.67089
1483461600,25525.063290000002
1483462200,24795.94937
1483462800,23975.6962
1483463400,23562.53165
1483464000,23179.74684
1483464600,23076.4557
1483465200,22918.48101
1483465800,22772.65823
1483466400,22450.63291
1483467000,22237.97468000001
1483467600,22086.07595
1483468200,21751.89873
1483468800,21770.12658
1483469400,21745.822780000002
1483470000,21569.62025
1483470600,21393.417719999998
1483471200,21229.36709
1483471800,21113.92405
1483472400,21363.037969999998
1483473000,21308.35443
1483473600,21120.0
1483474200,21053.16456
1483474800,20378.73418
1483475400,19479.49367
1483476000,19746.83544
1483476600,19661.77215
1483477200,19746.83544
1483477800,20087.08861
1483478400,21533.16456
1483479000,21818.73418
1483479600,22049.62025
1483480200,22869.87342
1483480800,23696.202530000002
1483481400,23878.48101
1483482000,24309.87342
1483482600,24346.32911
1483483200,24716.962030000002
1483483800,24716.962030000002
1483484400,24972.1519
1483485000,24911.39241
1483485600,24443.5443
1483486200,24030.37975
1483486800,23763.037969999998
1483487400,23605.063290000002
1483488000,24066.83544
1483488600,24637.97468000001
1483489200,24990.37975
1483489800,25482.53165
1483490400,26041.51899
1483491000,26472.91139
1483491600,26849.62025
1483492200,27706.329110000002
1483492800,28441.518989999997
1483493400,28891.139239999997
1483494000,29122.025319999997
1483494600,28599.49367
1483495200,29122.025319999997
1483495800,29134.177219999998
1483496400,29899.746839999996
1483497000,30507.34177
1483497600,30932.65823
1483498200,31266.83544
1483498800,31485.56962
1483499400,31777.21519
1483500000,32111.392410000004
1483500600,32615.6962
1483501200,34444.55696
1483501800,34438.48101
1483502400,33873.41772
1483503000,33988.86076
1483503600,34158.98734
1483504200,34444.55696
1483504800,34256.20253
1483505400,34116.4557
1483506000,33855.18987
1483506600,33703.29114
1483507200,33593.92405
1483507800,33180.75949
1483508400,32870.886080000004
1483509000,32810.126580000004
1483509600,32676.4557
1483510200,32433.417719999998
1483510800,32342.27848
1483511400,32506.329110000002
1483512000,32706.83544
1483512600,32488.10127
1483513200,32475.94937
1483513800,32591.392410000004
1483514400,32336.202530000002
1483515000,32220.759489999997
1483515600,32293.670889999998
1483516200,31983.797469999998
1483516800,31552.40506
1483517400,31406.582280000002
1483518000,31613.16456
1483518600,31692.1519
1483519200,31752.911389999997
1483519800,31673.92405
1483520400,32166.07595
1483521000,33277.97468
1483521600,35513.92405
1483522200,38339.24051
1483522800,41182.78481000001
1483523400,42179.24051
1483524000,42938.73418
1483524600,43309.36709
1483525200,43485.56962
1483525800,43133.16456000001
1483526400,43242.53165
1483527000,43187.8481
1483527600,43163.5443
1483528200,43145.31646
1483528800,43388.35443
1483529400,42592.40506000001
1483530000,42203.5443
1483530600,42397.97468
1483531200,42197.46835
1483531800,42501.26582
1483532400,42774.68354
1483533000,42653.16456000001
1483533600,42337.215189999995
1483534200,41832.91139
1483534800,41456.20253
1483535400,41055.18987
1483536000,40721.01266
1483536600,40210.63291
1483537200,39293.16456000001
1483537800,38624.81013
1483538400,38357.46835
1483539000,37531.13924
1483539600,37026.835439999995
1483540200,36188.35443
1483540800,35064.3038
1483541400,34323.03797
1483542000,33302.27848
1483542600,32342.27848
1483543200,31339.746839999996
1483543800,30343.291139999998
1483544400,29595.94937
1483545000,28708.860760000003
1483545600,27663.797469999998
1483546200,26715.94937
1483546800,26205.56962
1483547400,25622.27848
1483548000,25130.12658
1483548600,24540.75949
1483549200,24121.51899
1483549800,23811.64557
1483550400,23398.48101
1483551000,23021.77215
1483551600,21745.822780000002
1483552200,21253.67089
1483552800,20937.72152
1483553400,21435.94937
1483554000,21994.936709999998
1483554600,21757.974680000007
1483555200,21502.78481
1483555800,21393.417719999998
1483556400,21302.27848
1483557000,21356.962030000002
1483557600,21022.78481
1483558200,21010.63291
1483558800,20870.88608
1483559400,20889.11392
1483560000,20876.962030000002
1483560600,20846.582280000002
1483561200,20737.21519
1483561800,20834.43038
1483562400,20949.87342
1483563000,20943.797469999998
1483563600,21144.3038
1483564200,21247.59494
1483564800,21442.025319999997
1483565400,21557.46835
1483566000,21922.025319999997
1483566600,22402.025319999997
1483567200,23179.74684
1483567800,23598.98734
1483568400,23750.88608
1483569000,24224.81013
1483569600,24583.29114
1483570200,24613.67089
1483570800,24431.39241
1483571400,24771.64557
1483572000,24328.10127
1483572600,24419.24051
1483573200,24103.29114
1483573800,23817.72152
1483574400,24121.51899
1483575000,24558.98734
1483575600,25312.40506
1483576200,25725.56962
1483576800,26053.67089
1483577400,26223.797469999998
1483578000,27153.417719999998
1483578600,27572.65823
1483579200,28064.81013
1483579800,29000.50633
1483580400,29194.93671
1483581000,29474.43038
1483581600,29589.87342
1483582200,29766.07595
1483582800,30416.202530000002
1483583400,31218.22785
1483584000,31552.40506
1483584600,31904.81013
1483585200,31989.87342
1483585800,32293.670889999998
1483586400,32494.177219999998
1483587000,32773.67089
1483587600,32907.34177
1483588200,32791.89873
1483588800,32682.53165
1483589400,33144.3038
1483590000,33642.53165
1483590600,33770.126580000004
1483591200,33417.72152
1483591800,33618.22785
1483592400,33514.93671
1483593000,33903.79747
1483593600,33691.13924
1483594200,33593.92405
1483594800,33575.6962
1483595400,33211.13924
1483596000,33022.784810000005
1483596600,33016.70886
1483597200,32822.27848
1483597800,32554.93671
1483598400,32457.72152
1483599000,32299.746839999996
1483599600,32135.6962
1483600200,32208.607589999996
1483600800,31929.11392
1483601400,31801.518989999997
1483602000,32020.253160000004
1483602600,31862.27848
1483603200,31661.77215
1483603800,31692.1519
1483604400,31649.62025
1483605000,31418.73418
1483605600,31740.759489999997
1483606200,32117.46835
1483606800,32463.797469999998
1483607400,33612.1519
1483608000,35775.18987
1483608600,38813.16456000001
1483609200,41140.25316
1483609800,42580.25316
1483610400,43248.60759
1483611000,43333.67089
1483611600,43661.77215
1483612200,43831.89873
1483612800,43716.4557
1483613400,43643.5443
1483614000,43704.3038
1483614600,43710.37975
1483615200,43819.74684
1483615800,43236.4557
1483616400,43072.40506000001
1483617000,42829.36709
1483617600,42914.43038
1483618200,43048.10127
1483618800,43187.8481
1483619400,43102.78481000001
1483620000,42890.126580000004
1483620600,42586.32911
1483621200,41924.05063
1483621800,41577.72152
1483622400,41134.17722
1483623000,40253.16456000001
1483623600,39366.07595
1483624200,39110.886080000004
1483624800,38321.01266
1483625400,37974.68354
1483626000,37269.873419999996
1483626600,36583.29114
1483627200,35969.62025
1483627800,35179.74684
1483628400,34177.215189999995
1483629000,33271.89873
1483629600,32427.34177
1483630200,31394.43038
1483630800,30422.27848
1483631400,29571.64557
1483632000,28623.797469999998
1483632600,28149.87342
1483633200,27578.73418
1483633800,26873.92405
1483634400,26102.27848
1483635000,25707.34177
1483635600,25045.063290000002
1483636200,24370.63291
1483636800,24078.98734
1483637400,23653.67089
1483638000,23544.3038
1483638600,23118.98734
1483639200,23052.1519
1483639800,22663.29114
1483640400,22231.89873
1483641000,21994.936709999998
1483641600,21836.962030000002
1483642200,21970.63291
1483642800,21988.86076
1483643400,22013.16456
1483644000,21788.35443
1483644600,21830.88608
1483645200,21678.98734
1483645800,21867.34177
1483646400,21727.59494
1483647000,21496.70886
1483647600,21472.40506
1483648200,21302.27848
1483648800,21241.51899
1483649400,21478.48101
1483650000,21545.31646
1483650600,21606.07595
1483651200,21745.822780000002
1483651800,21946.32911
1483652400,22268.35443
1483653000,22815.18987
1483653600,23580.75949
1483654200,23659.74684
1483654800,23708.35443
1483655400,23872.40506
1483656000,24188.35443
1483656600,24236.962030000002
1483657200,23848.10127
1483657800,23854.177219999998
1483658400,24054.68354
1483659000,23902.78481
1483659600,23331.64557
1483660200,22687.59494
1483660800,23088.60759
1483661400,24115.443040000002
1483662000,24686.582280000002
1483662600,25306.32911
1483663200,25841.01266
1483663800,26327.08861
1483664400,26995.44304
1483665000,27372.1519
1483665600,28046.582280000002
1483666200,28550.88608
1483666800,29103.797469999998
1483667400,29456.202530000002
1483668000,29796.4557
1483668600,30483.037969999998
1483669200,31224.3038
1483669800,31850.12658
1483670400,32147.8481
1483671000,32682.53165
1483671600,32925.56962
1483672200,33192.91139
1483672800,33271.89873
1483673400,33332.65823
1483674000,33454.17722
1483674600,33405.56962
1483675200,32943.79747
1483675800,32737.21519
1483676400,32482.025319999997
1483677000,31880.50633
1483677600,31831.89873
1483678200,31813.670889999998
1483678800,31880.50633
1483679400,32409.11392
1483680000,33022.784810000005
1483680600,32913.41772
1483681200,32706.83544
1483681800,32567.08861000001
1483682400,32251.139239999997
1483683000,32530.632910000004
1483683600,32305.822780000002
1483684200,31795.44304
1483684800,32062.78481
1483685400,32050.632910000004
1483686000,32056.708860000002
1483686600,31758.987339999996
1483687200,31473.417719999998
1483687800,31528.10127
1483688400,31491.64557
1483689000,31084.55696
1483689600,31272.911389999997
1483690200,31528.10127
1483690800,31406.582280000002
1483691400,31807.59494
1483692000,32232.911389999997
1483692600,32348.35443
1483693200,32828.35443
1483693800,33915.94937
1483694400,35617.215189999995
1483695000,38339.24051
1483695600,40927.594939999995
1483696200,42379.74684
1483696800,42610.63291
1483697400,43035.94937
1483698000,43175.6962
1483698600,42993.41772
1483699200,42975.18987
1483699800,42756.4557
1483700400,42404.05063
1483701000,42385.82278
1483701600,42355.44304
1483702200,42282.53165
1483702800,42136.70886
1483703400,41924.05063
1483704000,41516.96203
1483704600,42082.02532
1483705200,42130.63291
1483705800,42106.32911
1483706400,41978.73418
1483707000,41705.31646
1483707600,41334.68354
1483708200,41061.26582
1483708800,40538.73418
1483709400,39700.25316
1483710000,39353.92405
1483710600,38934.68354
1483711200,38090.126580000004
1483711800,37494.68354
1483712400,36844.55696
1483713000,36115.44304
1483713600,35653.67089
1483714200,34894.17722
1483714800,33551.39241
1483715400,32992.405060000005
1483716000,32002.025319999997
1483716600,31181.77215
1483717200,30325.06329
1483717800,29760.0
1483718400,28927.59494
1483719000,28052.65823
1483719600,27220.253160000004
1483720200,26831.39241
1483720800,26363.5443
1483721400,25768.10127
1483722000,24923.5443
1483722600,24322.025319999997
1483723200,23860.25316
1483723800,23690.12658
1483724400,23635.443040000002
1483725000,23337.72152
1483725600,23027.8481
1483726200,22717.97468000001
1483726800,22711.89873
1483727400,22487.08861
1483728000,22414.177219999998
1483728600,22171.13924
1483729200,21873.417719999998
1483729800,21830.88608
1483730400,21946.32911
1483731000,21934.177219999998
1483731600,21867.34177
1483732200,21642.53165
1483732800,21508.86076
1483733400,21484.556959999998
1483734000,21332.65823
1483734600,21338.73418
1483735200,21557.46835
1483735800,21794.43038
1483736400,21703.29114
1483737000,21806.582280000002
1483737600,21873.417719999998
1483738200,22043.5443
1483738800,22414.177219999998
1483739400,22961.01266
1483740000,23434.936709999998
1483740600,23592.91139
1483741200,23793.417719999998
1483741800,23835.94937
1483742400,23969.62025
1483743000,23641.51899
1483743600,23501.77215
1483744200,23204.05063
1483744800,23082.53165
1483745400,23009.62025
1483746000,23046.07595
1483746600,22730.12658
1483747200,23021.77215
1483747800,23750.88608
1483748400,24291.64557
1483749000,24783.797469999998
1483749600,25512.91139
1483750200,26096.202530000002
1483750800,26679.49367
1483751400,27724.55696
1483752000,30203.5443
1483752600,30926.582280000002
1483753200,31236.4557
1483753800,31649.62025
1483754400,32567.08861000001
1483755000,31765.06329
1483755600,31837.97468000001
1483756200,32299.746839999996
1483756800,33010.63291
1483757400,33302.27848
1483758000,33417.72152
1483758600,33606.07595
1483759200,33721.51899
1483759800,33745.82278
1483760400,34128.60759
1483761000,34013.164560000005
1483761600,34067.8481
1483762200,34456.70886
1483762800,34371.64557
1483763400,34043.5443
1483764000,33946.32911
1483764600,33314.43038
1483765200,33460.25316
1483765800,33648.60759
1483766400,33496.70886
1483767000,33466.32911
1483767600,33551.39241
1483768200,33296.20253
1483768800,32761.518989999997
1483769400,32573.16456
1483770000,32688.607589999996
1483770600,32457.72152
1483771200,32251.139239999997
1483771800,31837.97468000001
1483772400,31886.582280000002
1483773000,32099.240510000003
1483773600,31862.27848
1483774200,31455.18987
1483774800,30969.11392
1483775400,30531.64557
1483776000,30574.177219999998
1483776600,30562.025319999997
1483777200,30318.987339999996
1483777800,30434.43038
1483778400,30786.83544
1483779000,30999.49367
1483779600,31746.83544
1483780200,33077.46835
1483780800,34541.77215
1483781400,37367.08861
1483782000,39657.72152
1483782600,41006.58228
1483783200,41468.35443
1483783800,41589.873419999996
1483784400,41662.78481000001
1483785000,41559.493669999996
1483785600,41535.18987
1483786200,41687.08861
1483786800,41480.506330000004
1483787400,40976.20253
1483788000,40660.25316
1483788600,40775.6962
1483789200,40429.36709
1483789800,40757.46835
1483790400,40951.89873
1483791000,40714.93671
1483791600,40447.594939999995
1483792200,40800.0
1483792800,40490.126580000004
1483793400,40490.126580000004
1483794000,40265.31646
1483794600,40034.43038
1483795200,39590.886080000004
1483795800,39159.493669999996
1483796400,38497.215189999995
1483797000,37816.70886
1483797600,37549.36709
1483798200,37075.44304
1483798800,36364.55696
1483799400,35671.89873
1483800000,35021.77215
1483800600,34468.86076
1483801200,33812.65823
1483801800,32955.94937
1483802400,31868.35443
1483803000,30914.43038
1483803600,30203.5443
1483804200,29401.518989999997
1483804800,28332.1519
1483805400,27791.392410000004
1483806000,26831.39241
1483806600,26296.70886
1483807200,25585.822780000002
1483807800,24966.07595
1483808400,24631.89873
1483809000,24194.43038
1483809600,23854.177219999998
1483810200,23416.70886
1483810800,23009.62025
1483811400,22736.202530000002
1483812000,22183.29114
1483812600,22152.91139
1483813200,21721.51899
1483813800,21642.53165
1483814400,21612.1519
1483815000,21593.92405
1483815600,21247.59494
1483816200,21162.53165
1483816800,20773.67089
1483817400,20621.77215
1483818000,20694.68354
1483818600,20488.10127
1483819200,20615.6962
1483819800,20712.91139
1483820400,20749.36709
1483821000,20749.36709
1483821600,20682.53165
1483822200,20621.77215
1483822800,20773.67089
1483823400,20664.3038
1483824000,20700.75949
1483824600,20785.822780000002
1483825200,21253.67089
1483825800,21849.11392
1483826400,22602.53165
1483827000,22736.202530000002
1483827600,22560.0
1483828200,22882.025319999997
1483828800,22657.21519
1483829400,21830.88608
1483830000,20785.822780000002
1483830600,20032.40506
1483831200,19692.1519
1483831800,19430.88608
1483832400,19522.025319999997
1483833000,19570.63291
1483833600,20117.46835
1483834200,20220.75949
1483834800,20567.08861
1483835400,21593.92405
1483836000,22104.3038
1483836600,22316.962030000002
1483837200,22888.10127
1483837800,23580.75949
1483838400,24419.24051
1483839000,26017.21519
1483839600,26764.556959999998
1483840200,27293.16456
1483840800,27973.670889999998
1483841400,29043.037969999998
1483842000,29662.78481
1483842600,30264.3038
1483843200,30853.670889999998
1483843800,31449.11392
1483844400,31601.012660000004
1483845000,31649.62025
1483845600,32135.6962
1483846200,32330.12658
1483846800,32743.291139999998
1483847400,32694.683539999998
1483848000,32561.012660000004
1483848600,32791.89873
1483849200,32804.05063
1483849800,32834.43038
1483850400,33138.22785
1483851000,33338.73418
1483851600,33484.55696
1483852200,33496.70886
1483852800,33277.97468
1483853400,33107.8481
1483854000,33205.06329
1483854600,33107.8481
1483855200,32743.291139999998
1483855800,32573.16456
1483856400,32305.822780000002
1483857000,32579.240510000003
1483857600,32141.77215
1483858200,32014.177219999998
1483858800,31880.50633
1483859400,31515.94937
1483860000,31285.06329
1483860600,31297.21519
1483861200,31133.16456
1483861800,31078.481010000003
1483862400,31181.77215
1483863000,31163.5443
1483863600,30233.92405
1483864200,29778.22785
1483864800,30252.1519
1483865400,30069.87342
1483866000,30732.1519
1483866600,31831.89873
1483867200,33265.82278
1483867800,35969.62025
1483868400,38418.22785
1483869000,39256.70886
1483869600,40313.92405
1483870200,40629.873419999996
1483870800,40508.35443
1483871400,40617.72152
1483872000,41079.493669999996
1483872600,40988.35443
1483873200,41194.93671
1483873800,41237.46835
1483874400,41608.10127
1483875000,41662.78481000001
1483875600,41650.63291
1483876200,41796.4557
1483876800,41419.74684
1483877400,41085.56962
1483878000,41140.25316
1483878600,41079.493669999996
1483879200,40866.835439999995
1483879800,40982.27848
1483880400,40830.37975
1483881000,40587.34177
1483881600,40010.126580000004
1483882200,39469.36709
1483882800,38752.40506000001
1483883400,37889.62025
1483884000,37361.01266
1483884600,36619.74684
1483885200,36267.34177
1483885800,35441.01266
1483886400,34900.25316
1483887000,33988.86076
1483887600,32664.3038
1483888200,31509.87342
1483888800,30221.77215
1483889400,29608.10127
1483890000,28751.392410000004
1483890600,27754.93671
1483891200,27268.860760000003
1483891800,26746.32911
1483892400,25828.86076
1483893000,25294.177219999998
1483893600,24820.25316
1483894200,24455.6962
1483894800,23763.037969999998
1483895400,23210.12658
1483896000,22869.87342
1483896600,22444.556959999998
1483897200,22268.35443
1483897800,22116.4557
1483898400,22086.07595
1483899000,22043.5443
1483899600,21849.11392
1483900200,21557.46835
1483900800,21259.74684
1483901400,21162.53165
1483902000,21095.6962
1483902600,20943.797469999998
1483903200,20718.98734
1483903800,20646.07595
1483904400,20664.3038
1483905000,20433.417719999998
1483905600,20615.6962
1483906200,20482.025319999997
1483906800,20518.48101
1483907400,19594.936709999998
1483908000,19576.70886
1483908600,19637.46835
1483909200,19594.936709999998
1483909800,19898.73418
1483910400,19935.18987
1483911000,20093.16456
1483911600,20311.89873
1483912200,21162.53165
1483912800,22359.49367
1483913400,22584.3038
1483914000,22699.74684
1483914600,23179.74684
1483915200,23331.64557
1483915800,23137.21519
1483916400,23003.5443
1483917000,23295.18987
1483917600,23471.39241
1483918200,23331.64557
1483918800,23222.27848
1483919400,22651.13924
1483920000,23289.11392
1483920600,24042.53165
1483921200,24899.24051
1483921800,25798.48101
1483922400,26053.67089
1483923000,26223.797469999998
1483923600,26794.936709999998
1483924200,27511.89873
1483924800,27785.316460000002
1483925400,28034.43038
1483926000,28538.73418
1483926600,28872.911389999997
1483927200,29401.518989999997
1483927800,30173.16456
1483928400,30665.316460000002
1483929000,32050.632910000004
1483929600,32105.316460000002
1483930200,32518.481010000003
